Protein_1	Protein_2	LRBS	RRBS
S000005251	S000000232	1.8549130223078556	0.07670058918050347
S000005251	S000000263	1.7011360660925265	0.03269355888093689
S000005251	S000000301	1.5538830266438743	0.019052687599787118
S000005251	S000000478	1.7788744720027396	0.06420940170940172
S000005251	S000000529	1.8549130223078556	0.04963604852686308
S000005251	S000000601	1.8481891169913987	0.06904995102840353
S000005251	S000000687	1.8469553250198238	0.061775043936731104
S000005251	S000000925	1.4800069429571505	0.03217900905700586
S000005251	S000000931	1.7287594751678743	0.03437098844672657
S000005251	S000000999	1.8432327780980093	0.051496121167343915
S000005251	S000001072	2.130333768495006	0.15083798882681565
S000005251	S000001121	1.7759743311293692	0.03880402989925252
S000005251	S000001124	1.6998377258672457	0.03435035995886185
S000005251	S000001144	1.8585371975696392	0.048407643312101914
S000005251	S000001177	1.5422027824340283	0.036761603375527425
S000005251	S000001357	1.6608654780038692	0.03741830065359477
S000005251	S000001531	1.737987326333431	0.05219465648854962
S000005251	S000001584	1.9211660506377388	0.04296754250386399
S000005251	S000001599	1.7867514221455612	0.06619794483504597
S000005251	S000001622	2.0969100130080562	0.13354700854700854
S000005251	S000001644	2.0863598306747484	0.14532459797498512
S000005251	S000001651	1.7759743311293692	0.052208132925229564
S000005251	S000001654	1.4638929889859074	0.021587537091988133
S000005251	S000001861	1.6739419986340878	0.021338155515370705
S000005251	S000001865	1.7701152947871015	0.07624595469255663
S000005251	S000001910	1.7817553746524688	0.07147076196101594
S000005251	S000002183	1.7299742856995557	0.052034883720930236
S000005251	S000002186	1.8122446968003694	0.0551167728237792
S000005251	S000002237	2.385606273598312	0.267473858007705
S000005251	S000002259	1.816241299991783	0.07123436650353453
S000005251	S000002655	1.749736315569061	0.06500867553499133
S000005251	S000002898	1.9258275746247424	0.07101937657961246
S000005251	S000002915	1.8645110810583918	0.04719535783365571
S000005251	S000003126	1.803115554890027	0.06888888888888889
S000005251	S000003147	1.8701111553644008	0.07668045501551189
S000005251	S000003148	1.841984804590114	0.05273141122913505
S000005251	S000003284	1.7759743311293692	0.0769825918762089
S000005251	S000003324	1.792391689498254	0.06281661600810537
S000005251	S000003420	1.4487063199050798	0.01939937866758716
S000005251	S000003457	1.4273237863572472	0.02661691542288557
S000005251	S000003593	1.5854607295085006	0.035615171137835334
S000005251	S000003631	1.932980821923198	0.045307956648162825
S000005251	S000003642	2.0232524596337114	0.09952830188679246
S000005251	S000003701	1.792391689498254	0.04845642829230168
S000005251	S000003723	1.7299742856995557	0.04358766233766234
S000005251	S000003820	1.675778341674085	0.038303030303030304
S000005251	S000003942	1.4885507165004443	0.026678215677782592
S000005251	S000004103	2.1760912590556813	0.17761989342806395
S000005251	S000004238	1.7803173121401512	0.0593503937007874
S000005251	S000004354	1.8733206018153987	0.06596026490066226
S000005251	S000004603	1.9057958803678685	0.07184292726461401
S000005251	S000004747	2.361727836017593	0.2979274611398964
S000005251	S000004829	1.6273658565927327	0.0365832614322692
S000005251	S000004905	1.530199698203082	0.033798604187437686
S000005251	S000004965	1.6522463410033232	0.04288443170964661
S000005251	S000005098	1.5224442335063197	0.034723670490093846
S000005251	S000005105	1.507180977260241	0.027303609341825907
S000005251	S000005127	1.749736315569061	0.04695071010860485
S000005251	S000005242	1.8149131812750738	0.05170229612034837
S000005251	S000005314	1.9057958803678685	0.039723661485319514
S000005251	S000005330	1.792391689498254	0.04713036868110984
S000005251	S000005376	1.797959643737196	0.07396937573616018
S000005251	S000005405	1.8221680793680175	0.043712969058591185
S000005251	S000005460	1.9339931638312424	0.057247584138620466
S000005251	S000005473	1.8363241157067516	0.06405228758169934
S000005251	S000005488	2.4983105537896004	0.40384615384615385
S000005251	S000005757	1.8813846567705728	0.08330596606458675
S000005251	S000005759	1.813580988568192	0.05351418002466091
S000005251	S000005793	1.7813963051967907	0.05103419164204306
S000005251	S000005878	1.813580988568192	0.07205312672938571
S000005251	S000005947	1.761927838420529	0.06348160351455244
S000005251	S000005963	2.0232524596337114	0.10853909465020577
S000005251	S000006061	1.9159272116971158	0.09015317286652079
S000005251	S000006062	1.841984804590114	0.054212168486739466
S000005251	S000006071	1.7828308052025919	0.04624475791078917
S000005251	S000006074	1.9604707775342989	0.0736587333602259
S000005251	S000006125	1.5658478186735176	0.04061810154525386
S000005251	S000006130	1.846955325019824	0.09153645833333335
S000005251	S000006157	1.6464037262230695	0.05798429319371727
S000005251	S000006258	2.161368002234975	0.1829652996845426
S000005251	S000006315	1.816241299991783	0.06697341513292433
S000005251	S000006365	2.1122697684172707	0.12080223880597014
S000005253	S000029704	1.41161970596323	0.052173913043478265
S000005254	S000003397	1.4771212547196624	0.05560704355885079
S000005254	S000005063	1.436162647040756	0.03968023255813954
S000005254	S000005130	1.440121603187804	0.027702362996480646
S000005254	S000005401	1.4424797690644486	0.0428129829984544
S000005255	S000002189	1.5145477526602862	0.018161621771730075
S000005255	S000005248	1.4456042032735976	0.02294407894736842
S000005256	S000003245	1.436162647040756	0.02980349344978166
S000005258	S000001575	1.4487063199050798	0.020384475879579252
S000005259	S000000902	1.4487063199050798	0.047426160337552745
S000005259	S000001675	1.41161970596323	0.05620915032679739
S000005259	S000002596	1.424881636631067	0.0299044406970208
S000005259	S000005758	1.41161970596323	0.04574468085106383
S000005259	S000005769	1.4668676203541096	0.028391472868217055
S000005260	S000000368	1.41161970596323	0.048179271708683476
S000005260	S000006236	1.4548448600085102	0.020091646105040536
S000005261	S000002304	1.4800069429571507	0.0173963133640553
S000005261	S000002315	1.4456042032735976	0.02714007782101167
S000005261	S000002437	1.5705429398818975	0.03666830951207491
S000005261	S000002971	1.4487063199050798	0.02616387337057728
S000005261	S000002972	1.4601458174917503	0.03137574768896139
S000005261	S000003068	1.4771212547196624	0.03535651149086624
S000005261	S000003432	1.4800069429571505	0.023177283192632386
S000005261	S000003457	1.5024271199844328	0.02881739918441323
S000005261	S000003648	1.5563025007672873	0.02936378466557912
S000005261	S000004119	1.4742162640762553	0.020467032967032967
S000005261	S000004198	1.5763413502057928	0.04769133459835548
S000005261	S000004212	1.5422027824340283	0.026222723852520693
S000005261	S000004421	1.4913616938342726	0.026909722222222224
S000005261	S000004570	1.4329692908744058	0.02782340862422998
S000005261	S000004652	1.4456042032735976	0.021184510250569475
S000005261	S000004699	1.5224442335063197	0.032535417684416215
S000005261	S000005126	1.5705429398818975	0.03509433962264151
S000005261	S000005197	1.4828735836087537	0.03302552960347637
S000005261	S000005755	1.4969296480732148	0.03237113402061856
S000005261	S000005756	1.4273237863572472	0.02850293020777837
S000005261	S000006047	1.5563025007672873	0.025686764181234393
S000005261	S000006060	1.4578818967339924	0.029895833333333333
S000005261	S000006341	1.5722906061514177	0.03464749536178108
S000005262	S000001854	1.9319661147281726	0.07797537619699042
S000005262	S000001883	2.5352941200427703	0.3102668475802804
S000005262	S000002297	2.3473300153169503	0.16704204204204204
S000005262	S000002358	1.930949031167523	0.06818545163868904
S000005262	S000002404	2.4927603890268375	0.2749778956675508
S000005262	S000002795	1.9824973691977124	0.08618214445939883
S000005262	S000003072	1.9666109866819343	0.08869731800766283
S000005262	S000003456	1.4329692908744058	0.023172295852928602
S000005262	S000003521	1.819872821950546	0.055856236786469345
S000005262	S000003919	2.4885507165004443	0.27220503756076003
S000005262	S000004694	1.4800069429571505	0.026988382484361036
S000005262	S000005355	2.4955443375464483	0.2774822695035461
S000005262	S000005516	2.525692524505011	0.2963780918727915
S000005262	S000005518	1.4424797690644486	0.023776824034334763
S000005262	S000005833	1.4487063199050798	0.025922509225092254
S000005262	S000006073	1.4800069429571505	0.03270167839740119
S000005265	S000002286	2.0342272607705505	0.07964666912035333
S000005269	S000003592	1.4517864355242902	0.015511098931214032
S000005269	S000005050	2.187520720836463	0.07196261682242991
S000005269	S000005143	1.5092025223311027	0.022161234991423667
S000005269	S000005635	2.1367205671564067	0.06645646373999516
S000005270	S000002533	1.749736315569061	0.08045812455261274
S000005270	S000002867	1.808210972924222	0.08695064232589587
S000005270	S000004236	1.8864907251724818	0.10628019323671498
S000005270	S000005099	1.429752280002408	0.0422623723487824
S000005270	S000005363	1.8621313793130372	0.09784946236559139
S000005270	S000005560	1.5854607295085006	0.034131205673758866
S000005272	S000002907	1.4329692908744058	0.029666119321291737
S000005272	S000002986	1.3856062735983121	0.07189349112426036
S000005272	S000003998	1.8825245379548805	0.239937106918239
S000005272	S000004771	1.4082399653118496	0.06835781041388518
S000005272	S000004907	1.4771212547196624	0.04866180048661801
S000005273	S000000118	1.6253124509616739	0.01892801076474546
S000005273	S000000238	1.4424797690644486	0.0194317783233953
S000005273	S000000390	1.749736315569061	0.03429966432712847
S000005273	S000000431	1.5763413502057928	0.02365861311578287
S000005273	S000000819	2.2095150145426308	0.08761492698756085
S000005273	S000000849	2.1222158782728267	0.06676744771982868
S000005273	S000001762	1.5145477526602862	0.006199052132701422
S000005273	S000002165	2.204119982655925	0.10617120106171202
S000005273	S000002243	1.4548448600085102	0.017506142506142505
S000005273	S000002598	1.505149978319906	0.020928711576193592
S000005273	S000003016	2.2278867046136734	0.11445987131730444
S000005273	S000003502	2.2730012720637376	0.07568113017154389
S000005273	S000003829	1.5422027824340283	0.02436211114994757
S000005273	S000003957	1.600428325732131	0.02085295656724228
S000005273	S000004445	1.4487063199050798	0.01918743598497781
S000005273	S000004683	1.5092025223311027	0.01766475252939568
S000005273	S000004695	2.1760912590556813	0.07839038411288216
S000005273	S000005162	1.505149978319906	0.019138755980861243
S000005273	S000005234	1.5587085705331658	0.0255920820077766
S000005273	S000005671	1.4424797690644486	0.020640834575260805
S000005273	S000005743	1.608526033577194	0.02081517559600102
S000005273	S000005785	1.4548448600085102	0.018874172185430464
S000005273	S000005995	2.1271047983648077	0.07328411266065081
S000005273	S000006156	1.5403294747908738	0.022474093264248707
S000005273	S000006377	2.225309281725863	0.11114786635792259
S000005274	S000001229	1.4668676203541096	0.014151171214682444
S000005274	S000002596	1.4608978427565478	0.028656420426375805
S000005274	S000003162	2.630427875025024	0.46438281674823273
S000005274	S000004966	2.089905111439398	0.1037536904259806
S000005274	S000005475	1.4424797690644486	0.026431297709923664
S000005274	S000006037	1.5198279937757189	0.028003384094754655
S000005274	S000006272	1.4424797690644486	0.029436769394261424
S000005283	S000002242	1.6026025204202565	0.016673605328892588
S000005283	S000002428	1.5658478186735176	0.015649585371039762
S000005283	S000004903	1.4540822707310899	0.011555645816409423
S000005283	S000004977	1.443262987458695	0.012446736936532855
S000005283	S000006408	3.3089910290001643	0.6758460517584605
S000005284	S000000598	2.887617300335736	0.8029121164846594
S000005284	S000004217	1.505149978319906	0.03208020050125313
S000005284	S000006205	2.622214022966295	0.4223790322580645
S000005285	S000002792	2.1351326513767748	0.2411660777385159
S000005285	S000006328	1.4661258704181992	0.04151880766501065
S000005286	S000004891	1.4828735836087537	0.031067961165048542
S000005289	S000001405	1.4393326938302626	0.018109976950938425
S000005289	S000002721	1.6570558528571038	0.048660235798499464
S000005289	S000002991	1.7962273140294387	0.04845081332300542
S000005289	S000004196	1.4631461367263494	0.023389694041867953
S000005289	S000004863	1.4712917110589385	0.02909090909090909
S000005291	S000001924	1.505149978319906	0.025256511444356748
S000005291	S000005548	1.4487063199050798	0.01966410076976907
S000005292	S000005449	1.4487063199050798	0.02127981825066263
S000005292	S000005609	1.4548448600085102	0.051630434782608696
S000005294	S000000604	1.4828735836087537	0.015338042381432895
S000005294	S000000815	2.741939077729199	0.2633587786259542
S000005294	S000001107	1.5611013836490562	0.025552825552825557
S000005294	S000001117	1.4608978427565478	0.0218442932728647
S000005294	S000001212	1.5145477526602862	0.024115044247787612
S000005294	S000001561	2.615950051656401	0.2473053892215569
S000005294	S000002286	1.4578818967339924	0.021676737160120845
S000005294	S000002498	1.4771212547196624	0.019563090968373
S000005294	S000002699	1.4771212547196624	0.014756517461878997
S000005294	S000003046	1.6424645202421213	0.0304016620498615
S000005294	S000003088	2.726319612110775	0.3120421916202754
S000005294	S000003609	1.4424797690644486	0.017576142131979694
S000005294	S000003639	1.4548448600085102	0.018381167365366012
S000005294	S000003971	1.4668676203541096	0.011196025983951089
S000005294	S000004460	1.4424797690644486	0.024622222222222222
S000005294	S000004735	2.229169702539101	0.07640297498309669
S000005295	S000000442	1.4828735836087537	0.023703703703703703
S000005295	S000001903	1.4487063199050798	0.03184135977337111
S000005295	S000002427	1.7813963051967907	0.08017241379310346
S000005295	S000003980	1.436162647040756	0.028934817170111288
S000005295	S000005073	1.4969296480732148	0.04112639161755075
S000005295	S000005208	1.4424797690644486	0.03145939806927882
S000005296	S000000895	1.4608978427565478	0.01209205020920502
S000005296	S000001309	1.6807886115066824	0.025793437331898872
S000005296	S000001890	1.4456042032735976	0.01584777051973871
S000005296	S000002678	1.4548448600085102	0.014637904468412942
S000005296	S000003549	1.5250448070368452	0.020138262699128343
S000005296	S000003734	1.7466341989375787	0.030650920076901948
S000005296	S000005940	1.5378190950732742	0.019491525423728815
S000005296	S000006031	1.7634279935629373	0.02656894182317911
S000005298	S000003537	1.505149978319906	0.0163265306122449
S000005298	S000004393	1.8058405488146727	0.05808356039963669
S000005298	S000004438	1.436162647040756	0.03225044300059067
S000005298	S000004545	1.8007170782823851	0.07488151658767773
S000005298	S000007347	1.4996870826184039	0.015690168818272097
S000005299	S000004890	1.5092025223311027	0.010540055473976177
S000005300	S000002376	1.5854607295085006	0.08810068649885583
S000005300	S000003679	1.5440680443502757	0.0907911802853437
S000005302	S000005915	1.429752280002408	0.02546142924751538
S000005309	S000000104	1.4424797690644486	0.020679357969391562
S000005309	S000000314	1.4273237863572472	0.028472591804151143
S000005309	S000000640	1.4393326938302626	0.03235294117647059
S000005309	S000000663	2.5282737771670436	0.22001303780964798
S000005309	S000001917	1.5118833609788744	0.03279515640766902
S000005309	S000003432	1.4456042032735976	0.02157772621809745
S000005309	S000004221	1.4548448600085102	0.030031612223393046
S000005309	S000004698	1.4517864355242902	0.025506985128436233
S000005309	S000004722	1.4273237863572472	0.03322981366459627
S000005309	S000004871	1.4668676203541096	0.027971360381861574
S000005313	S000005675	1.4548448600085102	0.026170798898071626
S000005314	S000000999	2.1760912590556813	0.05767012687427912
S000005314	S000001072	1.9079485216122722	0.03775962660443408
S000005314	S000001622	1.9493900066449128	0.0407602473093657
S000005314	S000002183	1.8221680793680175	0.02912919499890327
S000005314	S000002186	1.9434945159061026	0.036206185567010316
S000005314	S000002655	1.8372727025023003	0.032552083333333336
S000005314	S000002898	1.9722028383790644	0.038529472170876974
S000005314	S000002915	2.08278537031645	0.043237448633196354
S000005314	S000003631	2.2706788361447066	0.05941382605925454
S000005314	S000004829	1.4941545940184429	0.012964886765011428
S000005314	S000004905	1.8325089127062364	0.03021550766496334
S000005314	S000004965	1.829946695941636	0.029461756373937675
S000005314	S000005105	1.9703468762300933	0.03851546391752578
S000005314	S000005330	1.9912260756924949	0.03823644166991806
S000005314	S000005400	1.4771212547196624	0.016830294530154277
S000005314	S000005405	1.9242792860618816	0.030363274896078075
S000005314	S000005460	2.0511525224473814	0.04093886462882096
S000005314	S000005473	2.0492180226701815	0.04830709510459349
S000005314	S000005488	1.8524799936368563	0.03511713933415536
S000005314	S000005759	1.9201233262907238	0.033766233766233764
S000005314	S000005793	1.9201233262907238	0.03421052631578947
S000005314	S000005947	1.819872821950546	0.030607043558850792
S000005314	S000006062	1.9510945568416629	0.0353231864004744
S000005314	S000006071	1.9640237928400335	0.035971082454083626
S000005314	S000006157	1.6288995644206066	0.021153368133233905
S000005315	S000002844	2.3334472744967503	0.1931869116987898
S000005315	S000003355	2.2671717284030137	0.20152505446623092
S000005315	S000005161	1.57287160220048	0.051586206896551724
S000005315	S000006100	2.3492775274679554	0.23501577287066247
S000005316	S000000046	1.5145477526602862	0.02179273575474842
S000005316	S000000397	1.4608978427565478	0.027602674307545365
S000005316	S000004085	1.4690852991231205	0.017693000901171523
S000005316	S000004830	1.6857417386022637	0.035622475211164156
S000005316	S000006068	1.4742162640762553	0.017431997660134542
S000005316	S000006186	1.4487063199050798	0.019520666898228553
S000005320	S000005400	1.6893088591236203	0.20375
S000005321	S000002189	1.8185557792978027	0.039585211902614964
S000005321	S000002242	1.909020854211156	0.07356009070294785
S000005321	S000002428	2.0232524596337114	0.1002851711026616
S000005321	S000002699	1.4828735836087539	0.017223796033994335
S000005321	S000002740	1.6464037262230695	0.03265757464061924
S000005321	S000003484	1.4668676203541096	0.02668488160291439
S000005321	S000004266	2.0773679052841567	0.09582999198075381
S000005321	S000004903	2.0969100130080562	0.10752688172043011
S000005321	S000005484	1.436162647040756	0.024977127172918574
S000005327	S000001121	1.4661258704181992	0.016451068616422947
S000005327	S000001810	1.5634810853944106	0.020950200343445902
S000005327	S000005595	1.4778444763387584	0.02277377794619174
S000005328	S000001911	1.4578818967339924	0.023033707865168538
S000005328	S000002674	1.4424797690644486	0.023604601619088197
S000005328	S000003419	1.4393326938302626	0.030303030303030304
S000005328	S000004248	1.4969296480732148	0.025261464199517296
S000005329	S000006174	1.436162647040756	0.034339622641509436
S000005330	S000000999	2.0453229787866576	0.05873015873015873
S000005330	S000001072	1.7895807121644254	0.043031784841075796
S000005330	S000001622	1.834738518903841	0.0464176570458404
S000005330	S000002183	1.9108910886445283	0.05192859419827861
S000005330	S000002186	2.0043213737826426	0.058926487747957994
S000005330	S000002655	1.722633922533812	0.037687366167023555
S000005330	S000002898	2.2135177569963047	0.09486510008703221
S000005330	S000002915	2.1271047983648077	0.06419161676646706
S000005330	S000003631	1.9540011676815703	0.03704695222405272
S000005330	S000004829	1.5676144427308445	0.021792981421409615
S000005330	S000004905	1.9818186071706636	0.06229295225722638
S000005330	S000004965	1.8211858826088454	0.04183770129460057
S000005330	S000005105	2.376576957056512	0.13885647607934656
S000005330	S000005405	2.041392685158225	0.053514959863780104
S000005330	S000005460	2.214843848047698	0.08051055473735887
S000005330	S000005473	1.9036325160842376	0.04982892690513219
S000005330	S000005488	1.7909884750888159	0.04694265096847702
S000005330	S000005759	2.0511525224473814	0.06417569880205362
S000005330	S000005793	1.8898617212581885	0.045090063916327715
S000005330	S000005947	1.745465168670727	0.0384588804422944
S000005330	S000006062	2.0354297381845483	0.05966455870222711
S000005330	S000006067	1.4456042032735976	0.020246734397677792
S000005330	S000006071	2.080987046910887	0.06520562770562771
S000005330	S000006157	1.5854607295085006	0.02960399846212995
S000005333	S000005511	1.4487063199050798	0.034734239802224974
S000005336	S000004703	1.6522463410033232	0.05099375354911982
S000005336	S000006014	1.5250448070368452	0.028534923339011926
S000005337	S000005054	1.5965970956264601	0.072744014732965
S000005338	S000002795	1.6739419986340878	0.04039366709456568
S000005338	S000003951	1.803115554890027	0.05271671505599336
S000005338	S000005009	1.5397032389478256	0.02867190732312785
S000005338	S000005355	1.4913616938342726	0.02622673434856176
S000005338	S000005516	1.530199698203082	0.028583473861720065
S000005338	S000005799	1.8385342705118686	0.053762183235867435
S000005338	S000006360	1.8041394323353503	0.05122637716123844
S000005339	S000002663	1.4487063199050798	0.027974116475858637
S000005339	S000002792	1.4857214264815801	0.036000000000000004
S000005342	S000004016	1.429752280002408	0.028480677607199575
S000005342	S000004352	1.4668676203541096	0.027998088867654085
S000005342	S000006044	1.4668676203541096	0.027958015267175573
S000005343	S000002941	1.4487063199050798	0.028455696202531647
S000005343	S000003974	2.6180480967120925	0.2805001689760054
S000005343	S000004037	1.5943925503754266	0.02699175824175824
S000005343	S000005512	1.9887818434536402	0.07013314141777618
S000005343	S000005908	2.9148718175400505	0.5531628532974427
S000005343	S000005911	2.680335513414563	0.3268509041282839
S000005343	S000006236	1.4517864355242902	0.015583700440528635
S000005346	S000002621	1.5145477526602862	0.02082802547770701
S000005346	S000002711	1.606381365110605	0.02650049196457855
S000005346	S000002829	1.5722906061514177	0.02327102803738318
S000005346	S000002928	1.5327543789924976	0.02394662921348314
S000005346	S000003977	1.4771212547196624	0.020188425302826378
S000005346	S000004218	1.5544891600038189	0.02452959288402326
S000005346	S000004256	1.6253124509616739	0.031492537313432836
S000005346	S000004268	1.5024271199844328	0.01582089552238806
S000005346	S000004541	1.5178554189300286	0.020587316463605124
S000005346	S000005449	1.5982431916536226	0.023482380811371037
S000005346	S000005688	1.5538830266438743	0.024478632478632478
S000005346	S000005698	1.5658478186735176	0.025635667014977357
S000005346	S000005907	1.5786392099680724	0.031808644565673526
S000005350	S000004134	2.727541257028556	0.2767556361751749
S000005350	S000007592	1.429752280002408	0.02166733789770439
S000005351	S000004579	2.173186268412274	0.12138492871690428
S000005352	S000004376	1.4771212547196624	0.015777018143570864
S000005352	S000004579	2.404833716619938	0.1743906625472022
S000005355	S000002297	2.3654879848909	0.17071376011773362
S000005355	S000002358	1.7867514221455612	0.04788732394366198
S000005355	S000002404	3.022840610876528	0.9101899827288429
S000005355	S000002526	1.5831987739686226	0.028038067349926792
S000005355	S000002795	2.03342375548695	0.09461235216819974
S000005355	S000003951	1.507180977260241	0.027280441238862967
S000005355	S000004694	1.5611013836490562	0.03176265270506109
S000005355	S000005516	2.788168371141168	0.5297670405522001
S000005355	S000005518	1.4424797690644486	0.023238255033557045
S000005355	S000005833	1.436162647040756	0.02457245724572457
S000005355	S000006360	1.4548448600085102	0.02342786683107275
S000005357	S000006392	1.4712917110589385	0.054212454212454214
S000005359	S000000073	1.8122446968003694	0.36980056980056986
S000005359	S000000271	1.6879746200345556	0.15330188679245282
S000005359	S000000350	1.414973347970818	0.06356968215158924
S000005359	S000000505	2.305351369446624	0.8278688524590164
S000005359	S000000701	2.265996370495079	0.7484787018255578
S000005359	S000000775	2.376576957056512	0.9774127310061602
S000005359	S000000813	1.6879746200345556	0.13598326359832635
S000005359	S000001038	2.3783979009481375	0.9795081967213115
S000005359	S000001273	1.6646419755561255	0.12622950819672132
S000005359	S000001480	2.265996370495079	0.7484787018255578
S000005359	S000001707	2.278753600952829	0.7739307535641547
S000005359	S000001874	2.279894980011638	0.7807377049180327
S000005359	S000002142	2.3820170425748683	0.9877049180327869
S000005359	S000002950	2.376576957056512	0.9774127310061602
S000005359	S000003230	2.3820170425748683	0.9877049180327869
S000005359	S000003526	2.376576957056512	0.9774127310061602
S000005359	S000003911	2.1760912590556813	0.37037037037037035
S000005359	S000003912	2.2214142378423385	0.142368533561351
S000005359	S000003948	2.2671717284030137	0.7520325203252033
S000005359	S000003987	2.3873898263387296	1.0
S000005359	S000004027	2.2706788361447066	0.7565922920892495
S000005359	S000004453	2.383815365980431	0.9918032786885246
S000005359	S000004900	1.436162647040756	0.024288256227758005
S000005359	S000005521	2.3820170425748683	0.9856850715746421
S000005359	S000005535	1.5831987739686226	0.06839285714285714
S000005359	S000005536	1.6111920608684343	0.11671428571428571
S000005359	S000007592	2.3820170425748683	0.9877049180327869
S000005361	S000000861	1.7075701760979363	0.06934058463630184
S000005361	S000001312	1.868938178332911	0.12481012658227846
S000005361	S000002285	1.6127838567197355	0.06688417618270799
S000005361	S000002338	1.6720978579357175	0.07648494711147275
S000005361	S000002923	1.5092025223311027	0.042895086321381136
S000005361	S000003102	1.4690852991231205	0.03950368879946345
S000005361	S000004534	1.4712917110589385	0.03398392652123996
S000005361	S000005233	1.617000341120899	0.07046808510638299
S000005361	S000006140	1.5899496013257077	0.04844333748443337
S000005362	S000005461	1.7759743311293692	0.09350039154267815
S000005363	S000005560	1.6190933306267428	0.035555555555555556
S000005364	S000000240	1.4661258704181992	0.014516129032258065
S000005364	S000001495	1.4548448600085102	0.012984054669703872
S000005364	S000001921	1.530199698203082	0.017424826522744796
S000005364	S000002947	1.4771212547196624	0.014170996693434105
S000005364	S000006102	1.4638929889859074	0.013745866792631083
S000005364	S000006365	1.4885507165004443	0.013517665130568356
S000005365	S000002307	1.4690852991231205	0.031032665964172815
S000005366	S000000912	1.4456042032735976	0.014550195567144718
S000005366	S000001447	1.4742162640762553	0.024617926476662538
S000005366	S000001637	1.436162647040756	0.026466311197285503
S000005366	S000004076	1.4517864355242902	0.012733408323959503
S000005366	S000004811	1.4548448600085102	0.020466786355475764
S000005366	S000005763	1.4668676203541096	0.023734305386796273
S000005366	S000005795	1.4742162640762553	0.02297609868928296
S000005371	S000006138	1.5092025223311027	0.016740088105726872
S000005373	S000002166	1.4329692908744058	0.03664638269100744
S000005373	S000005415	1.4828735836087537	0.03103624298111281
S000005373	S000005493	1.4941545940184429	0.04508670520231214
S000005376	S000000015	2.0170333392987803	0.056185845488924906
S000005376	S000000072	2.0569048513364727	0.07816249571477546
S000005376	S000000201	1.9781805169374138	0.05704859028194361
S000005376	S000000232	2.041392685158225	0.1096163428001993
S000005376	S000000263	1.7558748556724915	0.03546981953951462
S000005376	S000000478	2.041392685158225	0.10934393638170974
S000005376	S000000529	2.1583624920952498	0.09520661157024793
S000005376	S000000601	2.0	0.09165902841429881
S000005376	S000000687	2.041392685158225	0.09105960264900662
S000005376	S000000925	1.6232492903979006	0.04164600892414477
S000005376	S000000931	1.8503398545834793	0.04351965601965602
S000005376	S000000999	2.070037866607755	0.0825430277485072
S000005376	S000001072	1.8524799936368563	0.07378238341968912
S000005376	S000001121	1.7909884750888159	0.038420889027043825
S000005376	S000001124	1.9211660506377388	0.05456329735034348
S000005376	S000001144	1.9836262871245345	0.06167146974063401
S000005376	S000001177	1.7701152947871015	0.05785854616895874
S000005376	S000001357	1.725094521081469	0.041035548686244205
S000005376	S000001531	1.8286598965353198	0.06028622540250448
S000005376	S000001584	2.2027606873931997	0.07931377424167081
S000005376	S000001599	1.8779469516291882	0.0759175465057818
S000005376	S000001622	1.9268567089496924	0.08399602385685885
S000005376	S000001627	1.429752280002408	0.03967551622418879
S000005376	S000001644	1.8790958795000727	0.08323254535459043
S000005376	S000001651	1.8864907251724818	0.0634528224145035
S000005376	S000001654	1.5250448070368452	0.02362482369534556
S000005376	S000001861	1.6998377258672457	0.021954425942156006
S000005376	S000001865	1.6464037262230695	0.05258160237388724
S000005376	S000001910	2.7101173651118162	0.5597381342062193
S000005376	S000002183	1.863322860120456	0.0662431941923775
S000005376	S000002186	1.783903579272735	0.0487374749498998
S000005376	S000002237	1.8887409606828927	0.07910066428206439
S000005376	S000002259	2.24551266781415	0.17786760990399192
S000005376	S000002655	1.833784374656479	0.07298020331728197
S000005376	S000002898	2.0149403497929366	0.08233890214797136
S000005376	S000002915	2.1702617153949575	0.09130166563849476
S000005376	S000003126	2.1931245983544616	0.15717884130982368
S000005376	S000003147	1.9921114877869497	0.09469623915139827
S000005376	S000003148	2.0472748673841794	0.08033141210374639
S000005376	S000003284	1.920123326290724	0.0984033116499113
S000005376	S000003420	1.5440680443502757	0.02304906157392163
S000005376	S000003576	1.4771212547196624	0.013821700069108501
S000005376	S000003593	1.7686381012476144	0.05099913119026933
S000005376	S000003631	2.0511525224473814	0.05735406576599541
S000005376	S000003642	1.8208579894397	0.05858407079646018
S000005376	S000003701	1.8876173003357362	0.057206372730640984
S000005376	S000003723	1.8709888137605752	0.05706605222734255
S000005376	S000003820	1.6839471307515121	0.036940726577437855
S000005376	S000003942	1.8350561017201164	0.05585953450387914
S000005376	S000004103	1.9712758487381052	0.10235101148168398
S000005376	S000004238	2.1775364999298623	0.13858195211786373
S000005376	S000004354	2.0273496077747564	0.08856548856548857
S000005376	S000004603	2.1903316981702914	0.13019739605207895
S000005376	S000004747	1.9503648543761232	0.10593824228028503
S000005376	S000004829	1.4828735836087537	0.02473555736371033
S000005376	S000004905	2.0863598306747484	0.11369990680335508
S000005376	S000004965	1.7543483357110188	0.050850492390331244
S000005376	S000005004	1.4578818967339924	0.023117196939186468
S000005376	S000005098	1.7363965022766423	0.052964042759961125
S000005376	S000005105	1.8286598965353198	0.05402805611222446
S000005376	S000005242	1.9647309210536292	0.06916729182295574
S000005376	S000005314	2.0492180226701815	0.05342237061769616
S000005376	S000005330	2.0354297381845483	0.07831107903284013
